CellLine,InitialCondition,Day,R,ϕ,η
793b,5000,14,298.433812900427,0.7646040895021468,0.2820274696973618
793b,5000,14,304.632098264926,0.798754816742729,0.3344099916270054
793b,5000,14,283.543115312546,0.7229597801234421,0.23939237873723887
793b,5000,14,295.410347818724,0.8562307820304287,0.28928127983626173
793b,5000,14,273.37325476534,0.4857702324175269,0.0
793b,5000,14,308.896347144402,0.747072245327062,0.2371277661500376
793b,5000,14,311.434766542286,0.739125321936022,0.3025033968549906
793b,5000,14,308.110473788975,0.7196320301479311,0.2934391017290288
793b,5000,14,318.688960705648,0.7426830579802268,0.305096809678904
793b,5000,14,325.139486361124,0.7703617352366974,0.33916917054417955
793b,5000,14,295.692382390669,0.7620050483358758,0.3363001873319507
793b,5000,14,286.336464435197,0.7206060629699764,0.17371339490683363
793b,10000,16,307.320190543359,0.7820177536661246,0.44559694051267146
793b,10000,16,315.047231417499,0.8594926632133918,0.44444637125436304
793b,10000,16,315.915486046313,0.7934851972461057,0.4469887686719055
793b,10000,16,310.675101902288,0.7520193517578447,0.42510951930056917
793b,10000,16,317.245966537581,0.7648402181553426,0.42100805849633105
793b,10000,16,305.078131545159,0.7498567413699766,0.36703523215711076
793b,2500,16,246.477804664861,0.6121074324723561,0.0
793b,2500,16,219.94167116175,0.27757446819683673,0.0
793b,2500,16,250.512017725315,0.6183689398834298,0.0
793b,2500,16,260.431362284446,0.5943678129515962,0.0
793b,2500,16,221.134657968715,0.10744786939292124,0.0
793b,2500,16,269.889047709804,0.6388141831152901,0.0
793b,5000,16,282.99625542562,0.7752834443267204,0.38389083082798175
793b,5000,16,289.723037660666,0.7421728745070368,0.4057375566078129
793b,5000,16,285.315325664438,0.8161246641790755,0.3980145003893992
793b,5000,16,269.600084750505,0.6937123032393211,0.2720144865998175
793b,5000,16,290.861449636411,0.7886459592175242,0.3896203733369399
793b,5000,16,286.798091535108,0.7178041829025921,0.3648038180755205
793b,5000,16,291.633098898501,0.7646145225461484,0.4068851477165335
793b,10000,18,340.548247510344,0.8088600907682695,0.47364452007120844
793b,10000,18,339.024236179784,0.879203026229185,0.5648815984465793
793b,10000,18,311.859244298096,0.7567058005058431,0.4547248322870761
793b,10000,18,309.320333718621,0.8173205870073833,0.5070192796137339
793b,10000,18,332.283204270445,0.8452912122141214,0.5417274915650521
793b,10000,18,318.471307014358,0.7822034922235055,0.31149977996210876
793b,10000,18,343.992973021319,0.8241726395654875,0.5265051994154789
793b,10000,18,339.322919398282,0.8534659149191213,0.5364811305956737
793b,2500,18,299.900092698976,0.7308310470582705,0.3567010592426912
793b,2500,18,269.987425025526,0.6463949725377177,0.10146506485519279
793b,2500,18,293.087259563681,0.77501685716032,0.24106839758487564
793b,2500,18,268.628832917027,0.40985738346686745,0.0
793b,2500,18,287.672116516148,0.6949863762544339,0.2890325857582746
793b,2500,18,275.119814417268,0.7151784010051451,0.2565335806871942
793b,2500,18,296.74824617005,0.6775939537848158,0.3217035047172566
793b,2500,18,279.936935461511,0.698278051724007,0.28338488888697044
793b,5000,18,306.649775198816,0.8493689788703347,0.5066472694553401
793b,5000,18,304.501310171201,0.8003978483530009,0.4797594034516393
793b,5000,18,289.392706271183,0.7685304388894778,0.32545385303390495
793b,5000,18,298.226936063556,0.849791826451272,0.5534958124767677
793b,5000,18,318.527664257958,0.8580629223075041,0.5137437555382903
793b,5000,18,311.155147466494,0.8236624298458012,0.5035455424398588
793b,5000,18,301.88993926736,0.8452703206853891,0.4994925226787227
793b,5000,18,296.633876664596,0.7982490525732835,0.4616799529412559
793b,5000,4,177.031830216991,0.0,0.0
793b,5000,4,166.758351002467,0.15060216501495366,0.0
793b,5000,4,176.657809588231,0.7335491626800299,0.0
793b,5000,4,180.433993898483,0.0,0.0
793b,10000,5,249.280103307158,0.25518501039875285,0.0
793b,5000,5,209.97268346709,0.11434907256805112,0.0
793b,5000,5,230.443532342289,0.0,0.0
793b,5000,5,178.419500867038,0.0,0.0
793b,10000,7,257.908641271398,0.5194392444397288,0.0
793b,10000,7,263.702140351104,0.5785862870770182,0.1549719127452536
793b,10000,7,254.987120634115,0.6332665439670764,0.12482402219568547
793b,10000,7,255.424542891592,0.5244452753454316,0.12039538078268469
793b,10000,7,255.339814745604,0.37324860874344395,0.0
793b,10000,7,262.548048678236,0.5901097358593591,0.1173721741662462
793b,10000,7,254.296703160244,0.5196637783587899,0.15528882311504094
793b,2500,7,177.129029506747,0.0,0.0
793b,2500,7,186.160709081148,0.08230183077053585,0.0
793b,2500,7,184.350290998347,0.0,0.0
793b,2500,7,171.588207118413,0.0,0.0
793b,2500,7,175.162163285894,0.0,0.0
793b,2500,7,182.626965022253,0.20470899202554513,0.0
793b,2500,7,179.092143333417,0.1663231784181734,0.0
793b,2500,7,179.555605412891,0.14158950887810196,0.0
793b,2500,7,176.835880883578,0.0,0.0
793b,2500,7,180.374022784957,0.10830285752211044,0.0
793b,2500,7,177.622534207992,0.0,0.0
793b,2500,7,181.062491335781,0.17108683669046335,0.0
793b,5000,7,213.445384663795,0.050912538421713116,0.0
793b,5000,7,210.392667859436,0.14517773011822904,0.0
793b,5000,7,237.150299942937,0.21545579040755863,0.0
793b,5000,7,219.080269452114,0.09524306089822666,0.0
793b,5000,7,219.075779964333,0.18724988097941928,0.0
793b,5000,7,213.462663820017,0.23667609383257332,0.0
793b,5000,7,222.773137487384,0.10942698707794037,0.0
793b,5000,7,218.897248250954,0.1283567677294662,0.0
793b,5000,7,226.082994083278,0.0,0.0
